@relation ring
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1, unlabeled}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
2581.0, 76.0, -703.0, 2455.0, 572.0, 2925.0, -366.0, 1225.999999999999, -1128.0, 1017.0, -313.0, -1752.0, 2184.0, 1011.0, -912.0, 1398.0, -1692.0, -1874.0, -1493.0, 1695.0, unlabeled
208.0, 946.0, 634.0, 596.0, -982.0, 1772.0, 847.0, -493.0, 1618.0, 103.99999999999909, -579.0, 296.9999999999991, -7.9999999999990905, 1648.0, 664.0, 913.0000000000009, 237.9999999999991, -1073.0, 32.0, 18.0, unlabeled
-2852.0, -735.0, 1607.0, 563.0, 171.0, -602.0, -2575.0, 743.0000000000009, -2344.0, 165.9999999999991, 282.9999999999991, -1019.0, -104.99999999999909, 437.0, -429.0, -3507.0000000000005, -304.0, 1267.0, -516.0, 1908.0, unlabeled
-1179.0, -104.0, 62.99999999999909, -11.0, -2102.0, 2769.0, 1115.0, -5954.0, -55.0, 219.0, -355.0, -2763.0, 528.0000000000009, 2668.0, -643.0, 134.0, 3643.0, 3096.0, -1205.0, 1278.0, unlabeled
637.0, 1634.0, 1654.0, 1471.0, 1532.0, 2593.0, -732.0, 2073.0, 2786.0, -266.0, -94.00000000000091, 954.0, 2454.0, 116.0, 837.0, 687.0, 474.0000000000009, 72.0, 1327.0, 1995.0, unlabeled
1649.0, 237.0000000000009, 17.99999999999909, -1376.0, 49.0, -665.0, -2237.0, 604.0, -1603.0, -1858.0, 519.0, 3266.0, 197.0, -1895.0, 62.0, 141.0, 999.0, -2179.0, 2272.0, -48.0, unlabeled
-1163.0, 2805.0, 4024.0, 2155.0, 214.0, -296.0, -424.0000000000009, 1902.0, 2247.0, -1019.0, -206.9999999999991, -763.0, -2796.0, 217.9999999999991, -2585.0, -4602.0, 1249.0, -4254.0, 681.0, 244.0, unlabeled
-277.0, -2087.0, 2346.0, 2366.0, 3211.0, 4132.0, -263.0000000000009, 3093.0, -1785.0, 2286.0, -1232.0, -2692.0, 1762.0, -2262.0, -2981.0, 181.0, -901.0, 43.0, -3443.0, -1631.0, unlabeled
3606.0, -283.0, 522.0, -2707.0, 24.0, -1954.0, 3533.0, -1116.0, -1821.0, 691.0, 1431.0, 1008.0, -648.0, 2309.0, -1591.0, 2306.0, 452.0, 1817.0, -1992.0, -1801.0, unlabeled
556.0000000000009, -104.0, -364.0, -1305.0, -19.0, -539.0, 1334.0, 817.0, -682.0, -1799.0, -201.0000000000009, 62.00000000000091, 1716.0, 384.0000000000009, -481.0, -2029.0, -585.0, -1017.0, 283.0, 1198.0, unlabeled
2959.0, -145.0, -1686.0, 345.0, 76.99999999999909, -13.0, 566.0, -11.0, -82.0, -101.00000000000091, 1001.0, 58.0, -574.0, 779.0, -867.0, -587.0, 1732.0, -186.0, 53.0, -471.0, unlabeled
42.0, 399.0, -2842.0, 1048.0, 252.0, 229.0, 586.0, 2469.0, -3217.0000000000005, -3768.0, 1896.0, 3882.0, -1958.0, -1014.0, -774.0, -2743.0, 1852.0, 2429.0, 837.0, -1434.0, unlabeled
-1788.0, 2803.0, 1236.0, 1599.0, 1428.0, 69.0, -2111.0, 2421.0, -3089.0, -9.0, -421.0, 1608.0, -1592.0, -1092.0, -489.0, 545.0, -626.0, -2573.0, -2498.0, -974.0, unlabeled
2015.0, 202.9999999999991, 1218.0, -3186.0, -924.0, 1321.0, 2526.0, -12.0, 4.0, 2022.0, -694.0, 3265.0, 1477.0, 1423.0, -755.0, 751.0000000000009, -2151.0, -2992.0, -7.0000000000009095, 1492.0, unlabeled
-428.0, -718.0, 10.99999999999909, 132.0, 1188.0, 271.0, 8.0, 268.0, 2479.0, -626.0, 183.0, -131.0, -148.0, 1117.0, 504.9999999999991, -221.0, 96.0, 1661.0, 1723.0, -5.0, unlabeled
-569.0, -207.0, -2375.0, 357.0000000000009, 1325.0, -973.0, -1591.0, -256.9999999999991, -595.0, 437.0, -504.0, 0.9999999999990905, -2011.0, 222.0, -5203.0, 5053.0, -1048.0, -2876.0, 1664.0, -1036.0, unlabeled
308.9999999999991, -1002.0, 1691.0, 682.0000000000009, -1176.0, -313.0, -1186.0, -364.0, 669.0000000000009, 589.0, -501.0, 701.0, 74.00000000000091, 984.0, 1052.0, 1068.0, 1262.0, -488.0, 853.0, 2095.0, unlabeled
1408.0, -4326.0, -1418.0, 153.0, -243.0000000000009, 3513.0, 4248.0, -2364.0, -2201.0, 104.99999999999909, 867.0, -962.0, 2721.0, -2375.0, 665.0, -766.0, -3214.0, 1314.0, 156.0, 3335.0, unlabeled
1898.0, -424.0, -237.0, -1613.0, 186.0000000000009, 704.0, 2561.0, 155.0, 153.0000000000009, -687.0, -716.0, -2585.0, 2007.0, 344.0000000000009, 1926.0, -1041.0, -629.0, -1894.0, -197.0, 2286.0, unlabeled
2508.0, 1297.0, 2078.0, 1928.0, -33.99999999999909, 385.0000000000009, -243.9999999999991, 825.0, 381.0000000000009, 1058.0, 504.0, 1771.0, 957.0, 149.0, 24.0, 279.0, 617.0, 1307.0, 205.0, 1258.0, unlabeled
-213.9999999999991, -1186.0, -505.0, -491.0, 2309.0, 3154.0, 2849.0, 628.0000000000009, 1626.0, -2355.0, -158.0, -1894.0, -262.0, 7.0000000000009095, 2239.0, -2095.0, -253.0, -3178.0, 2218.0, 8.0, unlabeled
-1827.0, 2303.0, -1158.0, 1249.0, 1104.0, -209.0, 11.99999999999909, 1525.0, 1233.0, 369.0000000000009, 686.0, 1088.0, 115.0, 1299.0, -17.0, 392.0000000000009, 221.0000000000009, -850.9999999999991, -828.0, 614.0, unlabeled
2642.0, 408.0, 2878.0, 223.0, 2757.0, 1652.0, -826.0, 2279.0, 925.9999999999991, 1445.0, -2002.0, -709.0, -2934.0, 1212.0, -1074.0, -1662.0, -581.0, 2192.0, 4938.0, 3202.0, unlabeled
-508.0, 465.0, -1353.0, -1515.0, 51.0, 211.0000000000009, 724.0, -32.99999999999909, -1912.0, 2642.0, -2804.0, 6791.0, 1897.0, 934.0, -2541.0, -2984.0, -4697.0, -56.0, 129.0, -521.0, unlabeled
-763.0, 511.0000000000009, -1347.0, -1453.0, -336.9999999999991, 176.0, 13.99999999999909, 3115.0, -427.0, 325.0000000000009, 70.99999999999909, -916.0, 1924.0, -1493.0, -205.0, 1197.0, 5411.0, 3436.0, -2213.0, 1227.999999999999, unlabeled
1718.0, 4055.0, 295.0000000000009, 229.0, 396.0, -1206.0, 1655.0, -1638.0, 1286.0, 165.9999999999991, 1875.0, -4985.0, 3471.0, -598.0, -627.0, -1045.0, -1103.0, 3634.0, 249.0, 162.0, unlabeled
27.00000000000091, 152.0000000000009, 2269.0, 229.0, 131.0, 353.9999999999991, 184.0, -28.0, 809.0, -287.0, -176.9999999999991, -363.0, 202.0000000000009, -934.0, 1496.0, -1487.0, -1344.0, 1141.0, 2131.0, 413.0, unlabeled
-921.0, -2024.0, 951.0, 2017.0, 1034.0, 558.0, 2134.0, 206.0, -145.0, 199.0, 1859.0, 459.0, 535.0, 2217.0, 582.0, 548.9999999999991, 121.0, -967.0, 1962.0, 2123.0, unlabeled
-4235.0, 1487.0, 166.0, 4889.0, -299.0, 4366.0, -832.0, -433.0, -4047.0, 2104.0, -2956.0, 0.9999999999990905, 3284.0, 1448.0, -1216.0, -2443.0, -949.0, -2214.0, -572.0, -809.0, unlabeled
1467.0, 2823.0, 1336.0, 298.9999999999991, -3377.0000000000005, 1711.0, 4947.0, 492.0, 993.9999999999991, -84.0, 328.0, 474.0, -4234.0, 1608.0, -743.0, 4747.0, 1846.0, -656.0000000000009, -904.0, -1088.0, unlabeled
-2149.0, 11.00000000000091, 243.9999999999991, 2426.0, 1408.0, 322.9999999999991, 1479.0, 492.0, 26.0, 474.9999999999991, 1621.0, -984.0, 502.0, -1072.0, 645.0000000000009, -704.0, -95.0, -532.0, -870.9999999999991, 632.0, unlabeled
1146.000000000001, 257.0, 164.0, -459.0, 1796.0, -155.0, -301.9999999999991, -969.0, -161.0, -386.0, 1066.0, -75.0, -754.0, 757.0, -677.0, -322.0, -75.0, 1598.0, -999.0, 2572.0, unlabeled
1185.0, 350.9999999999991, -1908.0, 73.0, -3129.0, 2084.0, -1584.0, 576.0000000000009, -1202.0, -4108.0, -2368.0, 2482.0, 1081.999999999999, -1265.0, -1843.0, 2763.0, -432.0, -76.0, 1183.0, 1945.0, unlabeled
778.0, 88.0, -823.0, 335.0, 87.99999999999909, -211.0, 1238.0, 898.9999999999991, 1537.0, 1883.0, 315.9999999999991, 211.9999999999991, -68.00000000000091, 39.0, 2.0, 139.0, -86.0, 151.0, 1354.0, 737.0, unlabeled
1375.0, 2129.0, 772.0, 83.0, 3454.0, -1119.0, -408.0000000000009, 528.0, 104.0, -975.0, -1945.0, 1209.0, -456.0, -148.0, 1246.0, -938.0, -801.0, -185.0, 1145.0, 369.0, unlabeled
2678.0, -1497.0, 1233.0, -1396.0, -66.0, 257.9999999999991, -2271.0, -2462.0, -305.0, 342.9999999999991, -2419.0, 1516.0, -1617.0, 1792.0, -1207.0, 257.0, 1305.0, 167.0, -2299.0, -255.0, unlabeled
1263.0, 2132.0, -1236.0, 1202.999999999999, -1804.0, -147.0, 803.0, -258.9999999999991, 2204.0, -581.0, -228.0, 241.0000000000009, 116.0, 1486.0, -1416.0, -88.99999999999909, 262.0, 875.0, 136.0, 817.0, unlabeled
-2918.9999999999995, 532.0, -3532.0, 1599.0, 463.0, -363.0, -75.00000000000091, -302.0, -912.0, -26.0, -907.0, -99.0, 1346.0, 548.0, -2936.0, 16.0, -3054.0, -1904.0, 501.0000000000009, 515.0000000000009, unlabeled
-963.0, -474.0, -154.0, 2255.0, -281.0, -2286.0, 119.00000000000091, -463.0, -599.0, -1979.0, 3482.0, 657.9999999999991, 1976.0, -2141.0, 2323.0, 103.0, 1049.0, 625.0, 1052.0, -788.0, unlabeled
932.9999999999991, 1504.0, 817.0, 154.0, -1092.0, 1456.0, -881.0, -184.0, -166.0, -158.0, 481.0, 485.9999999999991, 1481.0, 87.0, 265.0, 574.0, -26.0, 636.0, -506.9999999999991, -101.0, unlabeled
2142.0, 638.0, -2644.0, 665.0000000000009, -1836.0, 561.9999999999991, 322.0000000000009, -3201.0, 1114.0, 86.00000000000091, 5346.0, 1227.0, -547.0, 3498.0, -751.0, -8.0, -518.0, -1918.0, -556.0000000000009, -2341.0, unlabeled
-42.0, 168.0000000000009, 1724.0, 504.0, 368.9999999999991, -24.0, 1672.0, 511.9999999999991, 2909.0, 323.0, 1612.0, 258.9999999999991, -1086.0, 312.9999999999991, -344.0, 1529.0, -1176.0, 863.0, 417.0, 417.0, unlabeled
-3449.0, -3547.9999999999995, 1049.0, 1433.0, -253.0000000000009, 4736.0, 5172.0, 911.0000000000009, -718.0, 1186.0, 1918.0, -862.0, 1467.0, 2661.0, 503.9999999999991, 2.0, 355.0000000000009, 286.0, -2642.0, -1653.0, unlabeled
-2039.0, 2888.0, -975.0, 208.0, -415.0, -2058.0, 215.9999999999991, 1898.0, -3312.0000000000005, -1273.0, 2944.0, -2032.0, -4262.0, -52.00000000000091, 438.0, -24.0, 1024.999999999999, -172.0, 247.0000000000009, -1174.0, unlabeled
415.0, 647.0, 15.0, -492.0, 1576.0, -1444.0, 1043.0, -335.0, -15.0, 1138.0, 29.0, 1172.0, 427.0, 1832.0, 127.99999999999909, 1499.0, 95.0, 66.0, 422.0000000000009, 1167.0, unlabeled
-1083.0, 4014.0, -3049.0, 2276.0, -2736.0, -164.0, 287.9999999999991, -683.0, -918.0, -5881.0, 5393.0, -426.0, 1235.0, 2735.0, -1185.0, 3379.0, -1277.0, 132.0, -743.9999999999991, -3943.0, unlabeled
-2816.0, 567.0000000000009, -57.99999999999909, 3864.0, -2687.0, -3428.9999999999995, 1746.0, 1869.0, -291.0, -1752.0, 1237.0, 1391.0, 1216.0, 3584.0, 3594.0, 1968.0, -651.0, -1587.0, -2274.0, -2848.0, unlabeled
2075.0, -906.0, 1105.0, -1164.0, 85.00000000000091, 609.0, 144.9999999999991, 75.00000000000091, -85.0, 173.0, 171.0, -1405.0, -372.0, 519.0000000000009, 898.0, -133.0, 749.0, 623.0, 2357.0, 1024.0, unlabeled
314.0, 3629.0, -294.0, -68.0, -3798.0, 37.00000000000091, -1378.0, 2002.0, -414.0, 1272.0, 2863.0, 595.9999999999991, 295.0, -229.0, 176.0000000000009, -1936.0, -429.0, 2076.0, 929.0, -1746.0, unlabeled
54.00000000000091, 736.0, 574.0, 479.0, -935.0, -121.0, 916.0, 74.00000000000091, 2378.0, -135.9999999999991, 7.0, 1467.0, -1574.0, -885.0, 739.0, -469.0, -94.0, 536.0, -61.0, 1782.0, unlabeled
-1197.0, 1262.0, 2836.0, -383.0, 4189.0, -134.0, 284.0, -322.0, -3903.0, 476.9999999999991, -2162.0, 265.9999999999991, 227.0, 288.0, -936.0, 207.9999999999991, 1799.0, -271.0, 1035.0, -1269.0, unlabeled
-3432.9999999999995, -26.0, -2282.0, -1293.0, -808.0, 1094.0, -1639.0, 1081.0, 3273.0, 1325.0, 1795.0, 1257.0, -2198.0, 2012.0, 1121.0, -212.0, 3843.0, -468.0, -2148.0, -1643.0, unlabeled
-203.9999999999991, 2103.0, -547.0, 1452.000000000001, 779.0000000000009, -3235.9999999999995, 583.0, 637.0, -1579.0, -52.0, 1112.0, 304.9999999999991, 14.0, 587.0000000000009, -1728.0, 3259.0, -2667.0, 3668.0, -1939.0, -1778.0, unlabeled
1424.0, 1425.0, -818.0, -1576.0, -7.0, 195.0, 254.0, -518.0, -7.0, 533.0000000000009, 1182.0, 1059.0, 902.9999999999991, -424.0, 108.0, 435.0, 3095.0, 1305.0, 1862.0, 25.0, unlabeled
-374.0, 737.9999999999991, -166.0, -449.0, -428.0, 462.9999999999991, -55.99999999999909, -952.0, -215.0, -96.0, 1363.0, -442.0, 224.0, -1047.0, -82.0, -1221.0, 868.0, -459.0, 366.0, -578.0, unlabeled
-62.0, 1816.0, 55.00000000000091, -1451.0, 887.0, -542.0, -654.0000000000009, 196.0, -3038.0, -308.0, 834.0, 1703.0, -148.0, 15.0, 102.0, 858.0, 1677.0, -778.0, 513.9999999999991, 3032.0, unlabeled
-2609.0, -95.99999999999909, 1101.0, 4637.0, -2192.0, 479.0, -7.0, -1452.0, 3282.0, -4544.0, -1881.0, -1358.0, -225.0, 115.0, -88.0, -359.0, -245.0, 2849.0, -1655.0, 75.0, unlabeled
213.9999999999991, 485.9999999999991, -1958.0, 1232.0, 414.0, 574.0, 1112.0, -361.0, 802.0000000000009, -217.0, 1633.0, 1895.0, 91.99999999999909, -2346.0, -767.0, 1954.0, -1945.0, -2217.0, 2.0, -1033.0, unlabeled
2821.0, 771.0, 226.0, 1049.0, 1085.0, -206.0, -18.0, 2081.0, 1916.0, 1205.0, -1953.0, 805.0, -1168.0, 1192.0, -1199.0, -1593.0, 248.0, -376.0, 895.0, 963.0, unlabeled
1305.0, -1745.0, 148.0, 1628.0, -1283.0, -185.0, -935.0, 2874.0, 3023.0, 3389.0, 2433.0, -543.0, -1989.0, 642.0000000000009, 18.00000000000091, 867.9999999999991, 822.0, 1354.0, -4691.0, -688.0, unlabeled
-851.0, 831.9999999999991, -613.0, 667.9999999999991, 2308.0, 708.9999999999991, 1816.0, 1705.0, 369.0, -1242.0, -402.0, 934.0, 798.0, 211.9999999999991, 157.0000000000009, 374.0, 1581.0, 755.0, -71.0, -114.0, unlabeled
1934.0, -67.00000000000091, 2157.0, -3763.0, 216.0000000000009, -696.0, 1594.0, 984.0, -2724.0, -702.0, 18.99999999999909, -4929.0, -2945.0, 306.0, -1424.0, -544.0, 2333.0, -1478.0, -1064.0, -1732.0, unlabeled
23.99999999999909, 957.9999999999991, -1404.0, -102.0, -859.0, 2034.0, -3032.0, -197.9999999999991, 293.0, -1047.0, 905.0, -712.0, -1275.0, 2158.0, 604.0, -148.0, 3274.0, 646.0, 465.0, 388.0, unlabeled
13.99999999999909, 642.0, 125.0, 2996.0, 998.0, 18.0, 1096.0, 11.99999999999909, 1489.0, -419.0, 1226.0, 265.9999999999991, 512.0000000000009, 667.0, 243.0, -1.0, 811.0, -1354.0, 194.9999999999991, -799.0, unlabeled
-43.0, -1037.0, 2672.0, -1976.0, 2752.0, 327.0000000000009, -285.0, -439.0, -2124.0, -36.0, 278.0, -1211.0, -1906.0, -2917.0, -879.0, -103.00000000000091, -262.0, 2683.0, 3279.0, 1602.0, unlabeled
-842.0, -32.0, 539.0, -1171.0, 1988.0, 1916.0, -155.0, 167.0, 298.0, 14.00000000000091, 1223.0, 76.0, 1.0, 548.0, 818.0, 537.0, -462.0, -2096.0, -365.0, -991.0, unlabeled
-1058.0, 1494.0, -739.0, 1243.999999999999, -291.0, 346.0, -825.0, 656.0, 2902.0, 2322.0, -432.0, -296.0, 673.0000000000009, 481.0, -748.0, -148.0, 806.0, 679.0, 3561.0, 1103.0, unlabeled
-1722.0, -475.0, -1802.0, 2671.0, 154.0, -707.0, 2877.0, 4059.0, -204.0, -135.9999999999991, -244.0, -529.0, 1031.999999999999, 1716.0, 4137.0, 2564.0, -269.0, 1374.0, -5143.0, -44.0, unlabeled
138.9999999999991, -463.0, -1211.0, -1182.0, 644.0, -864.0, 554.0, -73.0, 71.0, 767.0, 1622.0, 249.0000000000009, -696.0, -2.0, 2155.0, -48.0, 1219.0, 1401.0, 2032.0, 466.0000000000009, unlabeled
-538.0, -1913.0, 176.9999999999991, -1481.0, 1243.0, -3.9999999999990905, 249.0000000000009, 2401.0, 144.0, -878.0, 1647.0, 688.0000000000009, 2388.0, -792.0, 95.99999999999909, -34.99999999999909, 295.0000000000009, 1286.0, -428.0, 257.0, unlabeled
-1095.0, -1404.0, -566.0, 606.0, -3914.0, -2509.0, 2105.0, -905.0, 1908.0, 313.9999999999991, 1007.0, -2991.0, 5508.0, -228.0, 1839.0, 2448.0, -2312.0, 3767.0, 2897.0, 735.0000000000009, unlabeled
378.0, 1312.0, 1322.0, 686.0, 37.99999999999909, -1234.0, 1212.0, 1531.0, -254.0, 301.0, -1176.0, -63.99999999999909, 1004.0, -404.0, 111.00000000000091, -799.0, -957.0, 2538.0, 2567.0, -537.0, unlabeled
585.0, -3.0, 206.9999999999991, 1749.0, 790.9999999999991, 1504.0, 147.0000000000009, 731.9999999999991, -2265.0, -53.0, 98.00000000000091, -848.0, 1097.0, -26.0, 1042.0, -683.0, 701.0, -454.0, 1598.0, 946.0, unlabeled
-792.0, 26.0, -5.0000000000009095, -421.0, 153.0, 2381.0, 588.0, 18.00000000000091, -628.0, 109.0, 35.00000000000091, 608.0, 129.0, 496.0, 325.0, 1093.0, 683.9999999999991, 2548.0, 1632.0, -197.0, unlabeled
978.0, -389.0, -752.0, 1535.999999999999, -988.0, -108.0, -1112.0, -1045.0, 2593.0, -1045.0, 712.0, -63.00000000000091, 2218.0, 578.0, 554.0, 2316.0, 2189.0, 466.0, 526.0, -1359.0, unlabeled
-1415.0, 894.9999999999991, 1544.0, 2735.0, -1569.0, 375.0000000000009, -615.0, 196.0, -935.0, -116.00000000000091, 3816.0, 1426.0, 1547.0, 3794.0, -369.0, -8.0, 2859.0, -2384.0, -263.0, 1468.000000000001, unlabeled
91.99999999999909, 2378.0, -1358.0, 3049.0, 2963.0, 4622.0, 54.0, 2809.0, -1866.0, 1034.0, -681.0, 1619.0, 493.0000000000009, -308.0, 2894.0, -359.0, 1186.0, 1582.0, 2129.0, -2347.0, unlabeled
-1143.0, 2605.0, 4837.0, 1322.0, -153.0000000000009, -1574.0, -434.9999999999991, 2188.0, -321.0, -1318.0, 54.99999999999909, 152.0, -616.0, -1765.0, -768.0, 223.9999999999991, 3818.0, -763.0, 498.0, 132.0, unlabeled
-203.0, -451.0, 447.9999999999991, 307.9999999999991, 102.0, 1564.0, 182.0, -222.0, -12.0, 150.9999999999991, 312.9999999999991, 35.0, 725.9999999999991, 2164.0, -817.0, -238.0, 95.0, 257.0, -1255.0, 507.0, unlabeled
1839.0, 295.0, -905.0, -839.0, 890.9999999999991, 103.0, -1222.0, -4656.0, 1507.0, 357.9999999999991, -256.0000000000009, 194.0000000000009, 2227.0, -389.0, -411.0, -929.0, 1556.0, 1775.0, 196.0000000000009, 352.0, unlabeled
849.0, -2721.0, -4242.0, -1769.0, -1937.0, 3254.0, -3711.0, -2019.0, 7.0, -278.0, -2672.0, 1187.0, 134.0, -2002.0, -314.0, -2662.0, 1926.0, -2503.0, 911.0, -104.0, unlabeled
4234.0, -192.0, -1642.0, -63.0, 451.0, 186.0, -112.0, 984.0, -2148.0, -1583.0, -2761.0, -4297.0, 637.0, -382.0, 1277.0, 32.0, 1356.0, -5683.0, -2775.0, -865.0, unlabeled
315.0000000000009, 1314.0, -736.0, 2665.0, 1803.0, 123.0, -769.0, -144.9999999999991, 718.0000000000009, 1543.0, -47.00000000000091, 1627.0, 58.00000000000091, -238.0, 1325.0, -552.0, -35.0, -12.0, 1017.0, 317.0, unlabeled
-544.0, 51.0, 1389.0, 1921.0, 1043.0, 1622.0, 964.0, 2009.0, 688.0000000000009, 74.00000000000091, 1715.0, 1371.0, 665.0, 2185.0, -502.0, 1994.0, -52.0, 949.0, 1398.0, -108.0, unlabeled
-841.0, 1079.0, 774.0, 105.0, -29.0, 843.0000000000009, 1334.0, 1622.0, 252.9999999999991, 1004.0, -657.0, 1227.0, -382.0, -438.0, -1608.0, -691.0, 1342.0, 232.0, 1002.0, 1227.999999999999, unlabeled
-285.0000000000009, 481.0, -317.0, 86.0, 275.0, 1928.0, -743.0000000000009, 1359.0, -188.0, 1393.0, 372.0, -418.0, -509.0, 1044.0, -98.0, 121.00000000000091, 62.0, 117.0, 5.0, -1156.0, unlabeled
-195.0, 182.0, -383.0, -2206.0, -11.0, -1976.0, -1793.0, 825.0, -586.0, 1399.0, -599.0, 74.0, -2608.0, 1096.0, -1977.0, -754.0, 134.9999999999991, -2565.0, 64.0, -2092.0, unlabeled
-1004.0, -338.0, 43.0, -48.0, 1292.0, -597.0, 768.0, 549.0, 1178.0, -1784.0, 1511.0, -1709.0, 436.0, 1427.0, 3624.0, 124.0, -2896.0, 734.0, 558.9999999999991, -744.0, unlabeled
199.0, -986.0, 2193.0, 825.0000000000009, 1217.0, 345.0, -56.99999999999909, 31.0, -1637.0, -359.0, 2366.0, -110.99999999999909, 2366.0, 783.0, 1507.0, 626.0000000000009, -129.0, 882.0, 543.0, 33.0, unlabeled
745.0, 1443.0, -712.0, 1352.999999999999, -164.9999999999991, 117.0, 566.0, 147.0, 202.0000000000009, 1341.0, 1016.0, 547.0000000000009, -2436.0, 545.9999999999991, 873.0, 883.9999999999991, -1761.0, 198.0, 143.0, 86.0, unlabeled
64.00000000000091, 802.0, 888.0, 168.0, 1377.0, -416.0, -25.0, 851.0000000000009, 1123.0, 791.0, 1303.0, -36.0, 446.0000000000009, 121.0, 88.00000000000091, 1812.0, 1039.0, 922.0, -526.0, -201.0, unlabeled
9.0, 894.0000000000009, -702.0, -318.0, 127.99999999999909, -646.0, 283.0, -111.0, -904.0, 1712.0, -1704.0, 767.9999999999991, 91.00000000000091, -66.99999999999909, -798.0, 362.0000000000009, -529.0, 967.0, 1231.0, 1895.0, unlabeled
1518.0, 107.0, 1017.0, 2416.0, 93.0, -595.0, 2026.0, 1643.0, 553.0, -796.0, 973.0, 458.0, 1768.0, -234.0, -534.0, 56.0, -98.0, 1224.0, 390.9999999999991, -891.0, unlabeled
-418.0, 906.0, 2294.0, -494.0, 1099.0, 1191.000000000001, -9.0, 2284.0, -27.0, -706.0, 1007.0, 825.0, 1464.0, 311.0, 335.0, -352.0, -649.0, 407.0, 227.0000000000009, 1168.000000000001, unlabeled
-1142.0, -73.99999999999909, 2572.0, 3396.0, -92.00000000000091, -495.0, 1899.0, -793.0, -1224.0, -3856.0, 223.0, 2857.0, -3416.0, -1458.0, 1084.0, -3456.0, -2018.0, -2055.0, 1752.0, -2609.0, unlabeled
1162.0, -785.0, 2383.0, 398.0000000000009, -1211.0, 1719.0, 5.0, 1905.0, 2092.0, 1712.0, 131.9999999999991, -1974.0, 1668.0, 901.0, -402.0, 1408.0, -554.0, 903.0, 1149.0, 138.0, unlabeled
-3591.0, 1402.0, -3016.0, 733.9999999999991, 406.0, -208.0, 524.0, -3283.0, 3184.0, 1701.0, -3306.0, -761.0, 886.9999999999991, -1574.0, -1118.0, 580.9999999999991, 335.0, -1876.0, -361.0, 3086.0, unlabeled
375.0, -684.0, -4056.0, 3495.0, 2854.0, -111.0, -827.0, 2158.0, -2025.0, -33.0, -3042.0, -352.0, 4013.0, -4945.0, -335.0, -3132.0, -118.0, -211.0, 2695.0, -1.0, unlabeled
2891.0, -608.0, -633.0, 2319.0, 3843.0, -335.0, 2522.0, 2787.0, -2532.0, 1289.0, 1971.0, 5856.0, -486.0, -3638.9999999999995, -1547.0, 105.00000000000091, -1834.0, -325.0, 988.0, -2407.0, unlabeled
5088.0, 2144.0, 2164.0, -626.0, 758.0, -2771.0, 5619.0, -184.0, -254.0, 1086.0, 942.0, -55.00000000000091, 1118.0, 27.0, -1592.0, -83.0, -2823.0, 1816.0, -3816.0, -664.0, unlabeled
1231.999999999999, -14.00000000000091, -471.0, 3018.0, 34.0, -376.0, 1244.0, -1537.0, -2294.0, 1127.0, 3138.0, 1624.0, 4486.0, -497.0, -4214.0, -538.0, -551.0, 955.0, -765.0000000000009, 992.0, unlabeled
1362.0, 265.9999999999991, 332.0, 702.0, 844.0, 2583.0, -1794.0, 538.0, 1113.0, 804.0, -1058.0, -94.99999999999909, -54.99999999999909, 1968.0, 1505.0, 1631.0, -328.0, -618.0000000000009, -1652.0, 368.0, unlabeled
789.0, 99.00000000000091, -747.0, -211.0, -29.0, 29.0, 314.0, -1659.0, -75.0, 128.0, 194.9999999999991, -1871.0, -133.0000000000009, -315.0, 1254.0, -604.0, -1488.0, -148.0, 163.0, 534.0, unlabeled
35.0, -758.0, -716.0, 1785.0, 89.0, 1336.0, 199.0, -1633.0, -1229.0, -271.0, -507.0, 418.0, 2333.0, 1727.0, 1084.0, 2785.0, -2732.0, 2951.0, -2192.0, -1317.0, unlabeled
2166.0, -878.0, 138.9999999999991, 174.0, -791.0, -702.0, 231.9999999999991, 276.0, -1443.0, 474.0000000000009, -142.0, 1824.0, -546.0, 179.0, 452.9999999999991, 1408.0, 103.99999999999909, 55.0, 1612.0, 136.0, unlabeled
1758.0, -598.0, -1959.0, 1584.0, -294.0000000000009, 991.9999999999991, 42.99999999999909, 897.9999999999991, 184.0, 2961.0, 145.0000000000009, -40.99999999999909, 6.0, -8.0, -69.0, 474.0, 148.9999999999991, 259.0, -254.0000000000009, 128.0, unlabeled
